run_id,attempt_id,trade_index,attempt_number,event_id,cycle_id,cycle_number,timestamp,token,asset_key,source_type,validation_status,rule,quoted_net_profit_usd,starting_amount_usd,source_quote_latency_ms,quote_to_build_latency_ms,transaction_build_latency_ms,rpc_submission_latency_ms,confirmation_latency_ms,total_quote_age_ms,maximum_quote_age_ms,quote_stale,base_network_fee_usd,priority_fee_usd,total_network_fee_usd,additional_slippage_bps,adverse_price_move_bps,execution_penalty_usd,confirmation_probability,missed,simulation_failed,rpc_failed,blockhash_expired,confirmed,status,failure_reason,realized_net_profit_usd,profit_degradation_usd,created_at,base_fee_component_usd,priority_fee_component_usd,slippage_component_usd,adverse_move_component_usd,execution_penalty_component_usd,fee_share_of_quoted_edge,execution_penalty_share_of_quoted_edge,total_degradation_share_of_quoted_edge,edge_survived
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:11,1,11,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,147.75254494696202,76.27245922322105,139.15861307224304,1245.1571774508507,363.1836172424261,1500.0,False,0.0005,0.002972050810897944,0.003472050810897944,5.333367731426901,4.613640444907343,0.0009947008176334241,0.985,False,False,False,False,True,CONFIRMED,,0.021452248371468658,0.004466751628531367,2026-08-01T04:49:50.195+00:00,0.0005,0.002972050810897944,0.00053333677314269,0.0004613640444907342,0.0009947008176334241,0.1339577457038443,0.03837728375452074,0.172335029458365,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:12,1,12,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,124.2325655610607,53.035563337054086,171.92559576193042,1034.8498992621085,349.1937246600452,1500.0,False,0.0005,0.0016700153159715297,0.0021700153159715297,10.498856943128661,2.6023264788748666,0.0013101183422003526,0.985,False,False,False,False,True,CONFIRMED,,0.02243886634182814,0.003480133658171885,2026-08-01T04:49:50.195+00:00,0.0005,0.0016700153159715297,0.001049885694312866,0.0002602326478874866,0.0013101183422003526,0.0837229567487761,0.05054663922992211,0.1342695959786983,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:13,1,13,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,143.98148467676572,81.0393469209366,38.48460358147583,907.174929968232,263.50543517917816,1500.0,False,0.0005,0.003724749562395449,0.0042247495623954495,14.543137147107432,1.2839795268729226,0.0015827116673980352,0.985,False,False,False,False,True,CONFIRMED,,0.02011153877020654,0.005807461229793486,2026-08-01T04:49:50.195+00:00,0.0005,0.003724749562395449,0.001454313714710743,0.00012839795268729224,0.0015827116673980352,0.16299816977489276,0.061063762776265816,0.22406193255115864,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:14,1,14,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,146.61932712659507,117.31705494330396,147.76750887090938,2218.106290123315,411.7038909408084,1500.0,False,0.0005,0.002561355214642702,0.003061355214642702,5.100800529276224,8.665810369664628,0.001376661089894085,0.985,False,False,False,False,True,CONFIRMED,,0.021480983695463238,0.004438016304536788,2026-08-01T04:49:50.195+00:00,0.0005,0.002561355214642702,0.0005100800529276223,0.0008665810369664626,0.001376661089894085,0.11811239687652683,0.053113973914660426,0.1712263707911873,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:15,1,15,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,79.96002218323684,66.15168223283388,159.01888685243992,884.9930819202771,305.13059126851067,1500.0,False,0.0005,0.0011506330242330423,0.0016506330242330423,11.608121597215321,4.434421183278201,0.001604254278049352,0.985,False,False,False,False,True,CONFIRMED,,0.02266411269771763,0.003254887302282395,2026-08-01T04:49:50.197+00:00,0.0005,0.0011506330242330423,0.001160812159721532,0.00044344211832782004,0.001604254278049352,0.06368428659412172,0.061894914080379275,0.125579200674501,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:16,1,16,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,90.70948904702216,108.34572579826585,171.69891274574337,753.9300299439483,370.75412759103136,1500.0,False,0.0005,0.0008540122895054388,0.0013540122895054389,4.831715459024811,7.361934541212881,0.001219365000023769,0.985,False,False,False,False,True,CONFIRMED,,0.023345622710470817,0.002573377289529208,2026-08-01T04:49:50.197+00:00,0.0005,0.0008540122895054388,0.000483171545902481,0.000736193454121288,0.001219365000023769,0.052240143890791985,0.047045217794813375,0.09928536168560537,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:17,1,17,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,58.419252976701266,87.47523921804397,71.76304921268991,1058.8732862983795,217.65754140743513,1500.0,False,0.0005,0.0032428619505479954,0.0037428619505479955,1.9754497946427692,7.402386856307539,0.0009377836650950306,0.985,False,False,False,False,True,CONFIRMED,,0.021238354384357,0.004680645615643027,2026-08-01T04:49:50.197+00:00,0.0005,0.0032428619505479954,0.0001975449794642769,0.0007402386856307537,0.0009377836650950306,0.14440610943894408,0.0361813212351954,0.18058743067413952,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:18,1,18,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,110.40127298807977,115.55595694420192,91.55509014310168,1610.0251917159003,317.51232007538334,1500.0,False,0.0005,0.004483341730168246,0.004983341730168246,7.367990349918779,6.999663985188864,0.0014367654335107642,0.985,False,False,False,False,True,CONFIRMED,,0.019498892836321016,0.006420107163679009,2026-08-01T04:49:50.197+00:00,0.0005,0.004483341730168246,0.0007367990349918778,0.0006999663985188863,0.0014367654335107642,0.19226597207331458,0.05543290379685801,0.24769887587017256,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:19,1,19,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,140.02466854319056,99.4316688512666,230.7149564621219,1256.1988086685024,470.17129385657904,1500.0,False,0.0005,0.0002915906893190027,0.0007915906893190027,12.56520675827518,6.047047415029898,0.0018612254173305072,0.985,True,False,False,False,False,MISSED,OPPORTUNITY_MISSED,0.0,0.025919000000000025,2026-08-01T04:49:50.197+00:00,0.0005,0.0002915906893190027,0.0012565206758275178,0.0006047047415029897,0.0018612254173305072,0.03054094252552189,0.071809306583221,1.0,False
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:20,1,20,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,27.05476409121192,117.96225177625382,55.48244315977872,790.8871570953906,200.49945902724446,1500.0,False,0.0005,0.00409902909228104,0.00459902909228104,8.968920389519477,5.43016356386809,0.0014399083953387565,0.985,False,False,False,False,True,CONFIRMED,,0.019880062512380232,0.006038937487619793,2026-08-01T04:49:50.197+00:00,0.0005,0.00409902909228104,0.0008968920389519475,0.000543016356386809,0.0014399083953387565,0.1774385235649923,0.05555416471849821,0.23299268828349037,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:21,1,21,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,77.68208843712634,32.50675205655022,235.9167789743005,1194.5586926837582,346.1056194679771,1500.0,False,0.0005,0.004467183050238658,0.004967183050238659,14.472050650118463,7.226501926767115,0.0021698552576885576,0.985,False,False,False,False,True,CONFIRMED,,0.01878196169207281,0.007137038307927217,2026-08-01T04:49:50.197+00:00,0.0005,0.004467183050238658,0.0014472050650118462,0.0007226501926767114,0.0021698552576885576,0.19164254215975363,0.08371678142245285,0.2753593235822065,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:22,1,22,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,33.422667532955195,108.96437879127498,238.32378633775747,1400.5931602401993,380.71083266198764,1500.0,False,0.0005,0.0036767784546235475,0.004176778454623548,9.276203843237935,7.359915161835247,0.001663611900507318,0.985,False,False,False,False,True,CONFIRMED,,0.020078609644869162,0.005840390355130863,2026-08-01T04:49:50.197+00:00,0.0005,0.0036767784546235475,0.0009276203843237934,0.0007359915161835246,0.001663611900507318,0.16114736118768255,0.06418503416440897,0.2253323953520914,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:23,1,23,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,69.82735670729205,71.69014702810644,229.48434195751094,1552.2492563717706,371.00184569290946,1500.0,False,0.0005,0.0014860911985415445,0.0019860911985415445,2.9852285451829745,8.498094572983524,0.0011483323118166497,0.985,False,False,False,False,True,CONFIRMED,,0.02278457648964183,0.003134423510358194,2026-08-01T04:49:50.197+00:00,0.0005,0.0014860911985415445,0.0002985228545182974,0.0008498094572983522,0.0011483323118166497,0.076626845115226,0.04430465341319683,0.12093149852842282,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:24,1,24,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,68.30666983973876,29.39618897696223,242.6281636029179,286.34151150528993,340.3310224196189,1500.0,False,0.0005,0.0018378711642682887,0.0023378711642682887,10.57455449166102,2.172161408035329,0.0012746715899696348,0.985,False,False,False,False,True,CONFIRMED,,0.022306457245762103,0.003612542754237922,2026-08-01T04:49:50.197+00:00,0.0005,0.0018378711642682887,0.0010574554491661018,0.00021721614080353287,0.0012746715899696348,0.09019912667418829,0.049179042014338266,0.1393781686885265,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:25,1,25,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,25.28163718540103,91.5389772950352,231.96816311502218,1384.098855503998,348.78877759545844,1500.0,False,0.0005,0.0021708590906045523,0.0026708590906045523,14.494671560305072,1.8819903133218086,0.0016376661873626875,0.985,False,False,False,False,True,CONFIRMED,,0.021610474722032785,0.00430852527796724,2026-08-01T04:49:50.197+00:00,0.0005,0.0021708590906045523,0.001449467156030507,0.00018819903133218083,0.0016376661873626875,0.10304637874163933,0.06318400352493098,0.1662303822665703,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:26,1,26,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,23.853163986312083,49.09471944999159,240.14872412391927,1336.817163679005,313.09660756022294,1500.0,False,0.0005,0.0019086095930814992,0.002408609593081499,7.366179640116998,9.633405986231004,0.0016999585626347998,0.985,False,False,False,False,True,CONFIRMED,,0.021810431844283724,0.004108568155716301,2026-08-01T04:49:50.197+00:00,0.0005,0.0019086095930814992,0.0007366179640116997,0.0009633405986231002,0.0016999585626347998,0.09292833801772818,0.06558735146551943,0.15851568948324768,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:27,1,27,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,121.73582009314056,30.027514947050676,233.08009122683077,458.3677173483507,384.843426267022,1500.0,False,0.0005,0.0005846812507510431,0.001084681250751043,5.337935463686855,6.812624593506583,0.0012150560057193436,0.985,False,False,False,False,True,CONFIRMED,,0.02361926274352964,0.002299737256470386,2026-08-01T04:49:50.197+00:00,0.0005,0.0005846812507510431,0.0005337935463686854,0.0006812624593506582,0.0012150560057193436,0.04184888501682326,0.046878969316692096,0.08872785433351534,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:28,1,28,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,72.45879972048562,104.22042461526217,199.49903709014018,1932.7339666718942,376.17826142588797,1500.0,False,0.0005,0.004754064342832485,0.005254064342832486,1.8907151797595505,2.672750041829357,0.0004563465221588907,0.985,False,False,False,False,True,CONFIRMED,,0.02020858913500865,0.005710410864991376,2026-08-01T04:49:50.198+00:00,0.0005,0.004754064342832485,0.00018907151797595504,0.00026727500418293566,0.0004563465221588907,0.20271092028367146,0.017606640771591894,0.22031756105526334,True
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:29,1,29,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,147.26787073054646,115.83034362276217,150.44987439965533,603.160199957548,413.54808875296396,1500.0,False,0.0005,0.004935285620724964,0.005435285620724964,0.6219729450583328,5.3220223007537335,0.0005943995245812065,0.985,False,False,False,False,True,CONFIRMED,,0.019889314854693856,0.00602968514530617,2026-08-01T04:49:50.198+00:00,0.0005,0.004935285620724964,6.219729450583327e-05,0.0005322022300753733,0.0005943995245812065,0.20970275167733937,0.02293296518311686,0.2326357168604562,True
