candidate_index,attempt_number,event_id,cycle_id,token,asset_key,quoted_profit_usd,starting_amount_usd,priority_fee_usd,total_network_fee_usd,slippage_bps,adverse_move_bps,execution_penalty_usd,missed,confirmed,realized_profit_usd
1,153,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0005050163949612684,0.0010050163949612684,12.866999686537062,9.10942618462231,0.0021976425871159367,False,True,0.02271634101792282
1,154,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.00033417694840115627,0.0008341769484011563,14.255584307640639,8.155395577114643,0.0022410979884755276,False,True,0.022843725063123342
1,155,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0015984158854820585,0.0020984158854820585,4.436627420149213,6.56484171422413,0.0011001469134373342,False,True,0.022720437201080634
1,156,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0031808620493221943,0.0036808620493221944,7.441371646363409,1.1359489594294592,0.0008577320605792866,False,True,0.02138040589009854
1,157,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0013853712881980096,0.0018853712881980096,10.262820692304878,1.1912622852743093,0.0011454082977579185,False,True,0.022888220414044095
1,158,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.002824686240334226,0.003324686240334226,7.800292839826858,5.579002987951224,0.001337929582777808,True,False,0.0
1,159,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.002928739192175051,0.003428739192175051,14.84624444935749,4.156061236600968,0.0019002305685958455,False,True,0.02059003023922913
1,160,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0019655450339649562,0.0024655450339649563,5.350614877664676,4.460187992790141,0.0009810802870454816,False,True,0.02247237467898959
1,161,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0029058403734842143,0.0034058403734842143,12.908425612291758,4.841968619244822,0.001775039423153658,False,True,0.020738120203362152
1,162,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0008264349894863433,0.0013264349894863432,11.275022444682357,6.17912828640587,0.0017454150731088223,False,True,0.022847149937404863
1,163,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0047521096819082434,0.005252109681908243,10.080557653745947,4.618508334318108,0.0014699065988064053,False,True,0.01919698371928538
1,164,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.001431778225425745,0.001931778225425745,3.485009151804067,0.32126839855280087,0.0003806277550356867,False,True,0.02360659401953859
1,165,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.004694206786018932,0.005194206786018932,7.954214039459053,8.419222248142402,0.0016373436287601454,False,True,0.01908744958522095
1,166,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.004982898749616091,0.005482898749616091,6.347517758257632,6.790541863703082,0.0013138059621960712,False,True,0.019122295288187863
1,167,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0033474695725193037,0.0038474695725193037,13.905902008244682,9.565656226300575,0.002347155823454525,False,True,0.0197243746040262
1,168,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0017018569543196384,0.0022018569543196384,3.5671818989850697,8.209815223522229,0.0011776997122507297,False,True,0.022539443333429658
1,169,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0021540061955539797,0.0026540061955539797,11.000382442043504,9.631429790588982,0.002063181223263248,False,True,0.021201812581182797
1,170,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0016464986195372563,0.0021464986195372563,0.5866421925007292,6.44976729883978,0.0007036409491340508,False,True,0.02306886043132872
1,171,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.000419467720083752,0.0009194677200837519,9.28903521897046,9.886559456979791,0.0019175594675950247,False,True,0.023081972812321248
1,172,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0009093709797454805,0.0014093709797454806,13.610957716829123,8.056841757726824,0.0021667799474555946,False,True,0.022342849072798952
1,173,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0011516806056117716,0.0016516806056117717,10.880155146837414,1.7027571732765767,0.001258291232011399,False,True,0.023009028162376856
1,174,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.00044060214022826596,0.000940602140228266,10.623811950838412,1.1784910531337445,0.0011802303003972153,False,True,0.023798167559374545
1,175,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0045425410448295895,0.005042541044829589,11.66274119561691,2.419698345082285,0.0014082439540699192,False,True,0.019468215001100516
1,176,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.002425768128783277,0.002925768128783277,14.781692048263407,1.7119980223584585,0.0016493690070621863,False,True,0.021343862864154562
1,177,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.003026140659371411,0.003526140659371411,1.8844658500391598,5.4791004762930875,0.0007363566326332246,False,True,0.02165650270799539
1,178,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0010883153361220782,0.0015883153361220782,11.786850094069099,7.818601022222324,0.001960545111629142,False,True,0.022370139552248806
1,179,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0012739870043374504,0.0017739870043374504,11.470149877335393,6.162111019305733,0.0017632260896641124,True,False,0.0
1,180,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0012838114690841543,0.0017838114690841543,11.564754457235928,7.836676247966768,0.0019401430705202692,False,True,0.022195045460395604
1,181,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.00039203981595900734,0.0008920398159590074,5.850005902569126,8.145197136505619,0.0013995203039074743,False,True,0.023627439880133546
1,182,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0008548799064999628,0.0013548799064999628,4.736592051230388,6.077931552372179,0.0010814523603602565,False,True,0.023482667733139808
1,183,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.00028581153992936507,0.0007858115399293651,4.589225982020184,4.637563166573947,0.000922678914859413,False,True,0.024210509545211246
1,184,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0009910911192880408,0.0014910911192880408,9.025237783877138,1.6510684121718577,0.0010676306196048995,False,True,0.023360278261107086
1,185,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0012039366637833302,0.0017039366637833302,0.6295194858047803,6.833045251212909,0.0007462564737017689,False,True,0.023468806862514926
1,186,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.004143246492478028,0.004643246492478027,5.090655200708879,4.14674605105272,0.0009237401251761596,False,True,0.020352013382345838
1,187,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0013578801223554499,0.00185788012235545,6.667469305114598,6.146926154754789,0.0012814395459869387,False,True,0.022779680331657635
1,188,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0020864285868632663,0.0025864285868632663,14.876163420303874,6.331192914347332,0.00212073563346512,False,True,0.021211835779671638
1,189,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.004248948225876262,0.0047489482258762615,14.060696766191429,9.701854717950733,0.0023762551484142157,False,True,0.018793796625709548
1,190,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.004202795608537783,0.004702795608537784,10.561395379645285,7.3522052982828265,0.001791360067792811,False,True,0.019424844323669428
1,191,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0004085602452654532,0.0009085602452654532,6.389817092883708,7.233627263585437,0.0013623444356469143,False,True,0.023648095319087657
1,192,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.004685623440956981,0.005185623440956981,1.3596883847566843,8.617699731221576,0.0009977388115978258,False,True,0.01973563774744522
1,193,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.003435366782736305,0.0039353667827363055,2.516518279773639,8.759398011989445,0.0011275916291763081,False,True,0.02085604158808741
