run_id,execution_index,attempt_id,event_id,cycle_id,token,profit_usd,capital_usd,peak_capital_usd,drawdown_percent
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,29,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:30,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.0217576889421972,1000.6291071918068,1000.6291071918068,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,30,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:31,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.021558088577764284,1000.6506652803846,1000.6506652803846,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,31,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:32,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.01927873544775031,1000.6699440158324,1000.6699440158324,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,32,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:33,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02302878092877973,1000.6929727967612,1000.6929727967612,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,33,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:34,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02354931551120014,1000.7165221122724,1000.7165221122724,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,34,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:35,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.021776863979074162,1000.7382989762515,1000.7382989762515,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,35,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:36,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.020064341822468433,1000.758363318074,1000.758363318074,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,36,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:37,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.020511692309691555,1000.7788750103837,1000.7788750103837,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,37,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:38,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.020447487438940787,1000.7993224978226,1000.7993224978226,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,38,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:39,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.018910304649067136,1000.8182328024716,1000.8182328024716,0.0
