run_id,attempt_id,trade_index,attempt_number,event_id,cycle_id,cycle_number,timestamp,token,asset_key,source_type,validation_status,rule,quoted_net_profit_usd,starting_amount_usd,source_quote_latency_ms,quote_to_build_latency_ms,transaction_build_latency_ms,rpc_submission_latency_ms,confirmation_latency_ms,total_quote_age_ms,maximum_quote_age_ms,quote_stale,base_network_fee_usd,priority_fee_usd,total_network_fee_usd,additional_slippage_bps,adverse_price_move_bps,execution_penalty_usd,confirmation_probability,missed,simulation_failed,rpc_failed,blockhash_expired,confirmed,status,failure_reason,realized_net_profit_usd,profit_degradation_usd,created_at
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:11,1,11,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,147.75254494696202,76.27245922322105,139.15861307224304,1245.1571774508507,363.1836172424261,1500.0,False,0.0005,0.002972050810897944,0.003472050810897944,5.333367731426901,4.613640444907343,0.0009947008176334241,0.985,False,False,False,False,True,CONFIRMED,,0.021452248371468658,0.004466751628531367,2026-08-01T04:49:50.195+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:12,1,12,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,124.2325655610607,53.035563337054086,171.92559576193042,1034.8498992621085,349.1937246600452,1500.0,False,0.0005,0.0016700153159715297,0.0021700153159715297,10.498856943128661,2.6023264788748666,0.0013101183422003526,0.985,False,False,False,False,True,CONFIRMED,,0.02243886634182814,0.003480133658171885,2026-08-01T04:49:50.195+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:13,1,13,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,143.98148467676572,81.0393469209366,38.48460358147583,907.174929968232,263.50543517917816,1500.0,False,0.0005,0.003724749562395449,0.0042247495623954495,14.543137147107432,1.2839795268729226,0.0015827116673980352,0.985,False,False,False,False,True,CONFIRMED,,0.02011153877020654,0.005807461229793486,2026-08-01T04:49:50.195+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:14,1,14,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,146.61932712659507,117.31705494330396,147.76750887090938,2218.106290123315,411.7038909408084,1500.0,False,0.0005,0.002561355214642702,0.003061355214642702,5.100800529276224,8.665810369664628,0.001376661089894085,0.985,False,False,False,False,True,CONFIRMED,,0.021480983695463238,0.004438016304536788,2026-08-01T04:49:50.195+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:15,1,15,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,79.96002218323684,66.15168223283388,159.01888685243992,884.9930819202771,305.13059126851067,1500.0,False,0.0005,0.0011506330242330423,0.0016506330242330423,11.608121597215321,4.434421183278201,0.001604254278049352,0.985,False,False,False,False,True,CONFIRMED,,0.02266411269771763,0.003254887302282395,2026-08-01T04:49:50.197+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:16,1,16,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,90.70948904702216,108.34572579826585,171.69891274574337,753.9300299439483,370.75412759103136,1500.0,False,0.0005,0.0008540122895054388,0.0013540122895054389,4.831715459024811,7.361934541212881,0.001219365000023769,0.985,False,False,False,False,True,CONFIRMED,,0.023345622710470817,0.002573377289529208,2026-08-01T04:49:50.197+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:17,1,17,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,58.419252976701266,87.47523921804397,71.76304921268991,1058.8732862983795,217.65754140743513,1500.0,False,0.0005,0.0032428619505479954,0.0037428619505479955,1.9754497946427692,7.402386856307539,0.0009377836650950306,0.985,False,False,False,False,True,CONFIRMED,,0.021238354384357,0.004680645615643027,2026-08-01T04:49:50.197+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:18,1,18,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,110.40127298807977,115.55595694420192,91.55509014310168,1610.0251917159003,317.51232007538334,1500.0,False,0.0005,0.004483341730168246,0.004983341730168246,7.367990349918779,6.999663985188864,0.0014367654335107642,0.985,False,False,False,False,True,CONFIRMED,,0.019498892836321016,0.006420107163679009,2026-08-01T04:49:50.197+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:19,1,19,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,140.02466854319056,99.4316688512666,230.7149564621219,1256.1988086685024,470.17129385657904,1500.0,False,0.0005,0.0002915906893190027,0.0007915906893190027,12.56520675827518,6.047047415029898,0.0018612254173305072,0.985,True,False,False,False,False,MISSED,OPPORTUNITY_MISSED,0.0,0.025919000000000025,2026-08-01T04:49:50.197+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:20,1,20,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,27.05476409121192,117.96225177625382,55.48244315977872,790.8871570953906,200.49945902724446,1500.0,False,0.0005,0.00409902909228104,0.00459902909228104,8.968920389519477,5.43016356386809,0.0014399083953387565,0.985,False,False,False,False,True,CONFIRMED,,0.019880062512380232,0.006038937487619793,2026-08-01T04:49:50.197+00:00
