id,live_feature_schema_version,enrichment_schema_version,source_event_id,scanner_enrichment_id,cycle_id,cycle_number,cycle_position,cycle_size,scan_time,logged_at,token,token_key,mint,asset_key,decision,eligible,quote_successful,selection_reason,ai_priority,opportunity_probability,expected_profit_usd,combined_confidence,prediction_confidence,downside_risk,trend_score,stability_score,market_score,liquidity_score,volume_score,pair_score,intelligence_score,score_mean,score_std,score_min,score_max,score_range,starting_amount_usd,ending_amount_usd,gross_profit_usd,estimated_cost_usd,net_profit_usd,gross_edge_bps,net_edge_bps,total_cost_bps,slippage_bps,price_impact_bps,network_fee_usd,dex_fee_usd,slippage_cost_usd,liquidity_usd,volume_24h_usd,volume_liquidity_ratio,buy_route,sell_route,route_pair,route_hops,dex_count,quote_latency_ms,quote_age_ms,is_stale_quote,is_high_latency,is_high_price_impact,is_high_cost,is_low_liquidity,is_low_activity,enrichment_quality_score,enrichment_missing_fields,cycle_elapsed_seconds,scanner_speed_tokens_per_minute,raw_payload_json,validation_status,validation_quality_score,validation_errors,validation_warnings,validated_at,validator_version,research_eligible
305,12B.1.0,12A.1.0,,305,2026-07-31 22:13:54,21,1,100,2026-08-01T02:14:21.072+00:00,2026-08-01T02:17:23.013+00:00,Bonk,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,mint:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,🔴 SKIP,0,1,,75.2456,3.2258,-0.00104126,34.5972,0.0,2.3487,50.294,99.0546,91.02,96.56,88.44,81.25,74.2102,86.29603999999999,7.794758310967698,74.2102,96.56,22.349800000000002,1.0,1.008679,0.008679000000000103,0.002,0.006679000000000103,86.79000000000103,66.79000000000103,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manifest → Raydium CLMM → Meteora DLMM,Whirlpool → Meteora DLMM,Manifest → Raydium CLMM → Meteora DLMM->Whirlpool → Meteora DLMM,0,2,120.339197004796,0.0,0,0,0,0,0,0,100.0,[],202.30766451799718,29.657798750705478,"{""token"":""Bonk"",""mint"":""DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263"",""buy_route"":""Manifest → Raydium CLMM → Meteora DLMM"",""sell_route"":""Whirlpool → Meteora DLMM"",""starting_amount"":1.0,""ending_amount"":1.008679,""quoted_profit"":0.008679000000000103,""estimated_cost"":0.002,""net_profit"":0.006679000000000103,""decision"":""🔴 SKIP"",""eligible"":false,""quote_successful"":true,""quote_started_at"":""2026-08-01T02:14:17.994+00:00"",""quote_received_at"":""2026-08-01T02:14:21.072+00:00"",""quote_source_time"":null,""quote_latency_ms"":120.339197004796,""quote_age_ms"":0.0,""quote_attempts"":2,""buy_quote_latency_ms"":50.52281000826042,""sell_quote_latency_ms"":69.81638699653558,""buy_quote_age_ms"":0.0,""sell_quote_age_ms"":0.0,""buy_quote_attempts"":1,""sell_quote_attempts"":1,""error"":"""",""market_score"":91.02,""liquidity_score"":96.56,""volume_score"":88.44,""pair_score"":81.25,""intelligence_score"":74.2102,""ai_opportunity_score"":75.2456,""combined_confidence"":34.5972,""opportunity_probability"":3.2258,""expected_profit_usd"":-0.00104126,""trend_score"":50.294,""stability_score"":99.0546,""downside_risk_score"":2.3487,""scanner_selection_type"":""ai-opportunity-exploitation"",""final_decision_score"":60.1462,""final_recommendation"":""WATCH"",""decision_confidence"":34.5972,""decision_votes"":3,""decision_safety_gate"":0,""decision_explanation"":""3/6 model votes support execution; decision score 60.15/100; confidence 34.60/100; risk 2.35/100; expected profit $-0.001041; one or more paper safety gates failed"",""risk_approved"":0,""risk_action"":""BLOCK"",""process_score"":51.6236,""proposed_position_usd"":50.0,""risk_blocked_reasons"":[""Decision Engine did not recommend EXECUTE."",""Scanner result is not eligible."",""Decision score is below the minimum."",""Decision confidence is below the minimum."",""Expected profit is not positive enough."",""Insufficient model agreement."",""Reward-to-risk ratio is below the minimum."",""Expected edge does not sufficiently exceed cost."",""Process-quality score is below the minimum.""],""fee_evaluation_scope"":""INFORMATIONAL"",""fee_simulation_status"":""NOT_EXECUTION_CANDIDATE"",""fee_simulation_passed"":0,""conservative_net_profit_usd"":0.006029000000000104,""total_estimated_execution_cost_usd"":0.00265,""profit_to_cost_ratio"":3.2750943396226804,""fee_simulation_missing_fields"":[],""fee_simulation_blocked_reasons"":[],""enrichment_schema_version"":""12A.1.0"",""enriched_at"":""2026-08-01T02:17:21.893+00:00"",""symbol_normalized"":""Bonk"",""token_key"":""BONK"",""asset_key"":""mint:DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263"",""cycle_id"":""2026-07-31 22:13:54"",""cycle_number"":21,""cycle_started_at"":""2026-07-31 22:13:54"",""scanner_speed_tokens_per_minute"":29.657798750705478,""is_stale_quote"":false,""is_high_latency"":false,""starting_amount_usd"":1.0,""ending_amount_usd"":1.008679,""gross_profit_usd"":0.008679000000000103,""estimated_cost_usd"":0.002,""network_fee_usd"":0.0,""dex_fee_usd"":0.0,""slippage_cost_usd"":0.0,""net_profit_usd"":0.006679000000000103,""gross_edge_bps"":86.79000000000103,""net_edge_bps"":66.79000000000103,""total_cost_bps"":20.0,""slippage_bps"":0.0,""price_impact_bps"":0.0,""is_high_price_impact"":false,""is_high_cost"":false,""liquidity_usd_enriched"":0.0,""volume_24h_usd_enriched"":0.0,""volume_liquidity_ratio"":0.0,""is_low_liquidity"":false,""is_low_activity"":false,""buy_route_normalized"":""Manifest → Raydium CLMM → Meteora DLMM"",""sell_route_normalized"":""Whirlpool → Meteora DLMM"",""route_pair_enriched"":""Manifest → Raydium CLMM → Meteora DLMM->Whirlpool → Meteora DLMM"",""route_hops"":0,""dex_count"":2,""score_mean"":86.29603999999999,""score_std"":7.794758310967698,""score_min"":74.2102,""score_max"":96.56,""score_range"":22.349800000000002,""enrichment_quality_score"":100.0,""enrichment_missing_fields"":[],""cycle_position"":1,""cycle_size"":100,""scanner_enrichment_id"":305}",VERIFIED_WITH_WARNING,99.0,0,1,2026-08-01T02:35:53.187+00:00,12E.1.1,1
306,12B.1.0,12A.1.0,,306,2026-07-31 22:13:54,21,2,100,2026-08-01T02:14:48.139+00:00,2026-08-01T02:17:23.016+00:00,Fartcoin,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,mint:9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,🔴 SKIP,0,1,,72.4006,3.0303,-0.00113172,39.2441,0.0,2.1022,50.012,99.3211,87.83,90.31,87.5,81.25,71.6461,83.70722,6.730345378477986,71.6461,90.31,18.663899999999998,1.0,1.003882,0.003881999999999941,0.002,0.001881999999999941,38.81999999999941,18.81999999999941,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riptide → Raydium CLMM,Scorch → HumidiFi → 1DEX,Riptide → Raydium CLMM->Scorch → HumidiFi → 1DEX,0,2,110.96785900008399,0.0,0,0,0,0,0,0,100.0,[],202.30766451799718,29.657798750705478,"{""token"":""Fartcoin"",""mint"":""9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump"",""buy_route"":""Riptide → Raydium CLMM"",""sell_route"":""Scorch → HumidiFi → 1DEX"",""starting_amount"":1.0,""ending_amount"":1.003882,""quoted_profit"":0.003881999999999941,""estimated_cost"":0.002,""net_profit"":0.001881999999999941,""decision"":""🔴 SKIP"",""eligible"":false,""quote_successful"":true,""quote_started_at"":""2026-08-01T02:14:44.081+00:00"",""quote_received_at"":""2026-08-01T02:14:48.139+00:00"",""quote_source_time"":null,""quote_latency_ms"":110.96785900008399,""quote_age_ms"":0.0,""quote_attempts"":2,""buy_quote_latency_ms"":58.35126800229773,""sell_quote_latency_ms"":52.61659099778626,""buy_quote_age_ms"":0.0,""sell_quote_age_ms"":0.0,""buy_quote_attempts"":1,""sell_quote_attempts"":1,""error"":"""",""market_score"":87.83,""liquidity_score"":90.31,""volume_score"":87.5,""pair_score"":81.25,""intelligence_score"":71.6461,""ai_opportunity_score"":72.4006,""combined_confidence"":39.2441,""opportunity_probability"":3.0303,""expected_profit_usd"":-0.00113172,""trend_score"":50.012,""stability_score"":99.3211,""downside_risk_score"":2.1022,""scanner_selection_type"":""ai-opportunity-exploitation"",""final_decision_score"":58.7871,""final_recommendation"":""WATCH"",""decision_confidence"":39.2441,""decision_votes"":3,""decision_safety_gate"":0,""decision_explanation"":""3/6 model votes support execution; decision score 58.79/100; confidence 39.24/100; risk 2.10/100; expected profit $-0.001132; one or more paper safety gates failed"",""risk_approved"":0,""risk_action"":""BLOCK"",""process_score"":51.2321,""proposed_position_usd"":50.0,""risk_blocked_reasons"":[""Decision Engine did not recommend EXECUTE."",""Scanner result is not eligible."",""Decision score is below the minimum."",""Expected profit is not positive enough."",""Insufficient model agreement."",""Reward-to-risk ratio is below the minimum."",""Expected edge does not sufficiently exceed cost."",""Process-quality score is below the minimum.""],""fee_evaluation_scope"":""INFORMATIONAL"",""fee_simulation_status"":""NOT_EXECUTION_CANDIDATE"",""fee_simulation_passed"":0,""conservative_net_profit_usd"":0.001231999999999941,""total_estimated_execution_cost_usd"":0.00265,""profit_to_cost_ratio"":1.4649056603773363,""fee_simulation_missing_fields"":[],""fee_simulation_blocked_reasons"":[],""enrichment_schema_version"":""12A.1.0"",""enriched_at"":""2026-08-01T02:17:21.911+00:00"",""symbol_normalized"":""Fartcoin"",""token_key"":""FARTCOIN"",""asset_key"":""mint:9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump"",""cycle_id"":""2026-07-31 22:13:54"",""cycle_number"":21,""cycle_started_at"":""2026-07-31 22:13:54"",""scanner_speed_tokens_per_minute"":29.657798750705478,""is_stale_quote"":false,""is_high_latency"":false,""starting_amount_usd"":1.0,""ending_amount_usd"":1.003882,""gross_profit_usd"":0.003881999999999941,""estimated_cost_usd"":0.002,""network_fee_usd"":0.0,""dex_fee_usd"":0.0,""slippage_cost_usd"":0.0,""net_profit_usd"":0.001881999999999941,""gross_edge_bps"":38.81999999999941,""net_edge_bps"":18.81999999999941,""total_cost_bps"":20.0,""slippage_bps"":0.0,""price_impact_bps"":0.0,""is_high_price_impact"":false,""is_high_cost"":false,""liquidity_usd_enriched"":0.0,""volume_24h_usd_enriched"":0.0,""volume_liquidity_ratio"":0.0,""is_low_liquidity"":false,""is_low_activity"":false,""buy_route_normalized"":""Riptide → Raydium CLMM"",""sell_route_normalized"":""Scorch → HumidiFi → 1DEX"",""route_pair_enriched"":""Riptide → Raydium CLMM->Scorch → HumidiFi → 1DEX"",""route_hops"":0,""dex_count"":2,""score_mean"":83.70722,""score_std"":6.730345378477986,""score_min"":71.6461,""score_max"":90.31,""score_range"":18.663899999999998,""enrichment_quality_score"":100.0,""enrichment_missing_fields"":[],""cycle_position"":2,""cycle_size"":100,""scanner_enrichment_id"":306}",VERIFIED_WITH_WARNING,99.0,0,1,2026-08-01T02:35:53.187+00:00,12E.1.1,1
307,12B.1.0,12A.1.0,,307,2026-07-31 22:13:54,21,3,100,2026-08-01T02:14:36.114+00:00,2026-08-01T02:17:23.017+00:00,USD1,USD1,USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,mint:USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,🔴 SKIP,0,1,,73.5398,3.0303,-0.00098244,39.2441,0.0,1.6127,50.049,99.7807,89.83,92.81,89.69,81.25,72.6404,85.24408,7.387089236336597,72.6404,92.81,20.169600000000003,1.0,1.00057,0.0005699999999999594,0.002,-0.0014300000000000406,5.699999999999594,-14.300000000000406,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZeroFi → Raydium CLMM → AlphaQ,Manifest → GoonFi V2 → Meteora DLMM,ZeroFi → Raydium CLMM → AlphaQ->Manifest → GoonFi V2 → Meteora DLMM,0,2,123.20470098347869,0.0,0,0,0,0,0,0,100.0,[],202.30766451799718,29.657798750705478,"{""token"":""USD1"",""mint"":""USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB"",""buy_route"":""ZeroFi → Raydium CLMM → AlphaQ"",""sell_route"":""Manifest → GoonFi V2 → Meteora DLMM"",""starting_amount"":1.0,""ending_amount"":1.00057,""quoted_profit"":0.0005699999999999594,""estimated_cost"":0.002,""net_profit"":-0.0014300000000000406,""decision"":""🔴 SKIP"",""eligible"":false,""quote_successful"":true,""quote_started_at"":""2026-08-01T02:14:31.033+00:00"",""quote_received_at"":""2026-08-01T02:14:36.114+00:00"",""quote_source_time"":null,""quote_latency_ms"":123.20470098347869,""quote_age_ms"":0.0,""quote_attempts"":2,""buy_quote_latency_ms"":68.28002698603086,""sell_quote_latency_ms"":54.924673997447826,""buy_quote_age_ms"":0.0,""sell_quote_age_ms"":0.0,""buy_quote_attempts"":1,""sell_quote_attempts"":1,""error"":"""",""market_score"":89.83,""liquidity_score"":92.81,""volume_score"":89.69,""pair_score"":81.25,""intelligence_score"":72.6404,""ai_opportunity_score"":73.5398,""combined_confidence"":39.2441,""opportunity_probability"":3.0303,""expected_profit_usd"":-0.00098244,""trend_score"":50.049,""stability_score"":99.7807,""downside_risk_score"":1.6127,""scanner_selection_type"":""ai-opportunity-exploitation"",""final_decision_score"":59.6514,""final_recommendation"":""WATCH"",""decision_confidence"":39.2441,""decision_votes"":3,""decision_safety_gate"":0,""decision_explanation"":""3/6 model votes support execution; decision score 59.65/100; confidence 39.24/100; risk 1.61/100; expected profit $-0.000982; one or more paper safety gates failed"",""risk_approved"":0,""risk_action"":""BLOCK"",""process_score"":51.8759,""proposed_position_usd"":50.0,""risk_blocked_reasons"":[""Decision Engine did not recommend EXECUTE."",""Scanner result is not eligible."",""Decision score is below the minimum."",""Expected profit is not positive enough."",""Insufficient model agreement."",""Reward-to-risk ratio is below the minimum."",""Expected edge does not sufficiently exceed cost."",""Process-quality score is below the minimum.""],""fee_evaluation_scope"":""INFORMATIONAL"",""fee_simulation_status"":""NOT_EXECUTION_CANDIDATE"",""fee_simulation_passed"":0,""conservative_net_profit_usd"":-0.0020800000000000406,""total_estimated_execution_cost_usd"":0.00265,""profit_to_cost_ratio"":0.2150943396226262,""fee_simulation_missing_fields"":[],""fee_simulation_blocked_reasons"":[],""enrichment_schema_version"":""12A.1.0"",""enriched_at"":""2026-08-01T02:17:21.921+00:00"",""symbol_normalized"":""USD1"",""token_key"":""USD1"",""asset_key"":""mint:USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB"",""cycle_id"":""2026-07-31 22:13:54"",""cycle_number"":21,""cycle_started_at"":""2026-07-31 22:13:54"",""scanner_speed_tokens_per_minute"":29.657798750705478,""is_stale_quote"":false,""is_high_latency"":false,""starting_amount_usd"":1.0,""ending_amount_usd"":1.00057,""gross_profit_usd"":0.0005699999999999594,""estimated_cost_usd"":0.002,""network_fee_usd"":0.0,""dex_fee_usd"":0.0,""slippage_cost_usd"":0.0,""net_profit_usd"":-0.0014300000000000406,""gross_edge_bps"":5.699999999999594,""net_edge_bps"":-14.300000000000406,""total_cost_bps"":20.0,""slippage_bps"":0.0,""price_impact_bps"":0.0,""is_high_price_impact"":false,""is_high_cost"":false,""liquidity_usd_enriched"":0.0,""volume_24h_usd_enriched"":0.0,""volume_liquidity_ratio"":0.0,""is_low_liquidity"":false,""is_low_activity"":false,""buy_route_normalized"":""ZeroFi → Raydium CLMM → AlphaQ"",""sell_route_normalized"":""Manifest → GoonFi V2 → Meteora DLMM"",""route_pair_enriched"":""ZeroFi → Raydium CLMM → AlphaQ->Manifest → GoonFi V2 → Meteora DLMM"",""route_hops"":0,""dex_count"":2,""score_mean"":85.24408,""score_std"":7.387089236336597,""score_min"":72.6404,""score_max"":92.81,""score_range"":20.169600000000003,""enrichment_quality_score"":100.0,""enrichment_missing_fields"":[],""cycle_position"":3,""cycle_size"":100,""scanner_enrichment_id"":307}",VERIFIED_WITH_WARNING,99.0,0,1,2026-08-01T02:35:53.187+00:00,12E.1.1,1
308,12B.1.0,12A.1.0,,308,2026-07-31 22:13:54,21,4,100,2026-08-01T02:15:15.224+00:00,2026-08-01T02:17:23.017+00:00,PENGU,PENGU,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,mint:2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,🔴 SKIP,0,1,,70.4512,3.0303,-0.00096196,37.7356,0.0,1.8135,49.6851,99.3226,84.44,90.0,79.38,81.25,69.8821,80.99042,6.620086729462087,69.8821,90.0,20.117900000000006,1.0,1.000346,0.00034599999999995745,0.002,-0.0016540000000000426,3.4599999999995745,-16.540000000000425,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GoonFi V2,Scorch → GoonFi V2 → Quantum,GoonFi V2->Scorch → GoonFi V2 → Quantum,0,2,123.9257639972493,0.0,0,0,0,0,0,0,100.0,[],202.30766451799718,29.657798750705478,"{""token"":""PENGU"",""mint"":""2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv"",""buy_route"":""GoonFi V2"",""sell_route"":""Scorch → GoonFi V2 → Quantum"",""starting_amount"":1.0,""ending_amount"":1.000346,""quoted_profit"":0.00034599999999995745,""estimated_cost"":0.002,""net_profit"":-0.0016540000000000426,""decision"":""🔴 SKIP"",""eligible"":false,""quote_successful"":true,""quote_started_at"":""2026-08-01T02:15:12.159+00:00"",""quote_received_at"":""2026-08-01T02:15:15.224+00:00"",""quote_source_time"":null,""quote_latency_ms"":123.9257639972493,""quote_age_ms"":0.0,""quote_attempts"":2,""buy_quote_latency_ms"":70.41114100138657,""sell_quote_latency_ms"":53.51462299586274,""buy_quote_age_ms"":0.0,""sell_quote_age_ms"":0.0,""buy_quote_attempts"":1,""sell_quote_attempts"":1,""error"":"""",""market_score"":84.44,""liquidity_score"":90.0,""volume_score"":79.38,""pair_score"":81.25,""intelligence_score"":69.8821,""ai_opportunity_score"":70.4512,""combined_confidence"":37.7356,""opportunity_probability"":3.0303,""expected_profit_usd"":-0.00096196,""trend_score"":49.6851,""stability_score"":99.3226,""downside_risk_score"":1.8135,""scanner_selection_type"":""ai-opportunity-exploitation"",""final_decision_score"":57.8744,""final_recommendation"":""WATCH"",""decision_confidence"":37.7356,""decision_votes"":3,""decision_safety_gate"":0,""decision_explanation"":""3/6 model votes support execution; decision score 57.87/100; confidence 37.74/100; risk 1.81/100; expected profit $-0.000962; one or more paper safety gates failed"",""risk_approved"":0,""risk_action"":""BLOCK"",""process_score"":51.5693,""proposed_position_usd"":50.0,""risk_blocked_reasons"":[""Decision Engine did not recommend EXECUTE."",""Scanner result is not eligible."",""Decision score is below the minimum."",""Expected profit is not positive enough."",""Insufficient model agreement."",""Reward-to-risk ratio is below the minimum."",""Expected edge does not sufficiently exceed cost."",""Process-quality score is below the minimum.""],""fee_evaluation_scope"":""INFORMATIONAL"",""fee_simulation_status"":""NOT_EXECUTION_CANDIDATE"",""fee_simulation_passed"":0,""conservative_net_profit_usd"":-0.0023040000000000426,""total_estimated_execution_cost_usd"":0.00265,""profit_to_cost_ratio"":0.130566037735833,""fee_simulation_missing_fields"":[],""fee_simulation_blocked_reasons"":[],""enrichment_schema_version"":""12A.1.0"",""enriched_at"":""2026-08-01T02:17:21.930+00:00"",""symbol_normalized"":""PENGU"",""token_key"":""PENGU"",""asset_key"":""mint:2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv"",""cycle_id"":""2026-07-31 22:13:54"",""cycle_number"":21,""cycle_started_at"":""2026-07-31 22:13:54"",""scanner_speed_tokens_per_minute"":29.657798750705478,""is_stale_quote"":false,""is_high_latency"":false,""starting_amount_usd"":1.0,""ending_amount_usd"":1.000346,""gross_profit_usd"":0.00034599999999995745,""estimated_cost_usd"":0.002,""network_fee_usd"":0.0,""dex_fee_usd"":0.0,""slippage_cost_usd"":0.0,""net_profit_usd"":-0.0016540000000000426,""gross_edge_bps"":3.4599999999995745,""net_edge_bps"":-16.540000000000425,""total_cost_bps"":20.0,""slippage_bps"":0.0,""price_impact_bps"":0.0,""is_high_price_impact"":false,""is_high_cost"":false,""liquidity_usd_enriched"":0.0,""volume_24h_usd_enriched"":0.0,""volume_liquidity_ratio"":0.0,""is_low_liquidity"":false,""is_low_activity"":false,""buy_route_normalized"":""GoonFi V2"",""sell_route_normalized"":""Scorch → GoonFi V2 → Quantum"",""route_pair_enriched"":""GoonFi V2->Scorch → GoonFi V2 → Quantum"",""route_hops"":0,""dex_count"":2,""score_mean"":80.99042,""score_std"":6.620086729462087,""score_min"":69.8821,""score_max"":90.0,""score_range"":20.117900000000006,""enrichment_quality_score"":100.0,""enrichment_missing_fields"":[],""cycle_position"":4,""cycle_size"":100,""scanner_enrichment_id"":308}",VERIFIED_WITH_WARNING,99.0,0,1,2026-08-01T02:35:53.187+00:00,12E.1.1,1
309,12B.1.0,12A.1.0,,309,2026-07-31 22:13:54,21,5,100,2026-08-01T02:15:05.003+00:00,2026-08-01T02:17:23.018+00:00,TSLAx,TSLAX,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,mint:XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,🔴 SKIP,0,1,,71.3985,3.0303,-0.00108236,39.2441,0.0,1.9963,50.2041,99.493,84.67,80.63,92.5,75.94,70.7344,80.89488,7.4402512361882,70.7344,92.5,21.765600000000006,1.0,1.000189,0.00018899999999999473,0.002,-0.0018110000000000053,1.8899999999999473,-18.110000000000053,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riptide,Whirlpool,Riptide->Whirlpool,0,2,1938.362196990056,0.0,0,1,0,0,0,0,90.0,[],202.30766451799718,29.657798750705478,"{""token"":""TSLAx"",""mint"":""XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB"",""buy_route"":""Riptide"",""sell_route"":""Whirlpool"",""starting_amount"":1.0,""ending_amount"":1.000189,""quoted_profit"":0.00018899999999999473,""estimated_cost"":0.002,""net_profit"":-0.0018110000000000053,""decision"":""🔴 SKIP"",""eligible"":false,""quote_successful"":true,""quote_started_at"":""2026-08-01T02:14:59.123+00:00"",""quote_received_at"":""2026-08-01T02:15:05.003+00:00"",""quote_source_time"":null,""quote_latency_ms"":1938.362196990056,""quote_age_ms"":0.0,""quote_attempts"":2,""buy_quote_latency_ms"":68.31534700177144,""sell_quote_latency_ms"":1870.0468499882845,""buy_quote_age_ms"":0.0,""sell_quote_age_ms"":0.0,""buy_quote_attempts"":1,""sell_quote_attempts"":1,""error"":"""",""market_score"":84.67,""liquidity_score"":80.63,""volume_score"":92.5,""pair_score"":75.94,""intelligence_score"":70.7344,""ai_opportunity_score"":71.3985,""combined_confidence"":39.2441,""opportunity_probability"":3.0303,""expected_profit_usd"":-0.00108236,""trend_score"":50.2041,""stability_score"":99.493,""downside_risk_score"":1.9963,""scanner_selection_type"":""ai-opportunity-exploitation"",""final_decision_score"":58.1338,""final_recommendation"":""WATCH"",""decision_confidence"":39.2441,""decision_votes"":3,""decision_safety_gate"":0,""decision_explanation"":""3/6 model votes support execution; decision score 58.13/100; confidence 39.24/100; risk 2.00/100; expected profit $-0.001082; one or more paper safety gates failed"",""risk_approved"":0,""risk_action"":""BLOCK"",""process_score"":51.2493,""proposed_position_usd"":50.0,""risk_blocked_reasons"":[""Decision Engine did not recommend EXECUTE."",""Scanner result is not eligible."",""Decision score is below the minimum."",""Expected profit is not positive enough."",""Insufficient model agreement."",""Reward-to-risk ratio is below the minimum."",""Expected edge does not sufficiently exceed cost."",""Process-quality score is below the minimum.""],""fee_evaluation_scope"":""INFORMATIONAL"",""fee_simulation_status"":""NOT_EXECUTION_CANDIDATE"",""fee_simulation_passed"":0,""conservative_net_profit_usd"":-0.0024610000000000053,""total_estimated_execution_cost_usd"":0.00265,""profit_to_cost_ratio"":0.07132075471697914,""fee_simulation_missing_fields"":[],""fee_simulation_blocked_reasons"":[],""enrichment_schema_version"":""12A.1.0"",""enriched_at"":""2026-08-01T02:17:21.940+00:00"",""symbol_normalized"":""TSLAx"",""token_key"":""TSLAX"",""asset_key"":""mint:XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB"",""cycle_id"":""2026-07-31 22:13:54"",""cycle_number"":21,""cycle_started_at"":""2026-07-31 22:13:54"",""scanner_speed_tokens_per_minute"":29.657798750705478,""is_stale_quote"":false,""is_high_latency"":true,""starting_amount_usd"":1.0,""ending_amount_usd"":1.000189,""gross_profit_usd"":0.00018899999999999473,""estimated_cost_usd"":0.002,""network_fee_usd"":0.0,""dex_fee_usd"":0.0,""slippage_cost_usd"":0.0,""net_profit_usd"":-0.0018110000000000053,""gross_edge_bps"":1.8899999999999473,""net_edge_bps"":-18.110000000000053,""total_cost_bps"":20.0,""slippage_bps"":0.0,""price_impact_bps"":0.0,""is_high_price_impact"":false,""is_high_cost"":false,""liquidity_usd_enriched"":0.0,""volume_24h_usd_enriched"":0.0,""volume_liquidity_ratio"":0.0,""is_low_liquidity"":false,""is_low_activity"":false,""buy_route_normalized"":""Riptide"",""sell_route_normalized"":""Whirlpool"",""route_pair_enriched"":""Riptide->Whirlpool"",""route_hops"":0,""dex_count"":2,""score_mean"":80.89488,""score_std"":7.4402512361882,""score_min"":70.7344,""score_max"":92.5,""score_range"":21.765600000000006,""enrichment_quality_score"":90.0,""enrichment_missing_fields"":[],""cycle_position"":5,""cycle_size"":100,""scanner_enrichment_id"":309}",VERIFIED_WITH_WARNING,99.0,0,1,2026-08-01T02:35:53.187+00:00,12E.1.1,1
